dis_detail_id,Latitude,Longitude,Sample Date,nir,green,swir16,swir22,red,blue,NDVI,NDWI,MNDWI,NDMI,Turbidity
2531,-28.75,30.442778,02-08-2012,,,,,,,,,,,
2532,-29.161667,30.629722,02-08-2012,12165.5,9665.0,15794.5,14778.0,10469.5,8834.5,0.0749282085266177,-0.11454158173197997,-0.24075492448791125,-0.12979256080114404,1.18506989642876
2533,-27.00222,28.76528,02-08-2012,11651.0,10306.0,12112.5,10761.0,10995.0,9245.5,0.0289675880950276,-0.06125609145147306,-0.08058077034591932,-0.019420539903633644,1.1892271916067148
2534,-26.648056,27.089444,02-08-2012,14297.5,10674.0,18652.5,14788.5,11892.0,9809.5,0.0918497871284289,-0.1451054201790035,-0.2720576952585536,-0.1321699544764791,1.2122942045975715
2535,-27.398611,26.614722,02-08-2012,13577.0,9189.0,12710.0,10519.0,9671.0,8602.0,0.1680144528561589,-0.1927435649652983,-0.1607835974245392,0.032982082398143445,1.1242734247849206
2536,-28.376944,24.303056,02-08-2012,11742.5,10010.5,13593.0,12017.0,10581.5,9326.5,0.0520068088156242,-0.07962120167333206,-0.151778337958353,-0.07303980580608209,1.134562804910726
2537,-27.671111,27.236944,03-08-2012,,,,,,,,,,,
2538,-28.735556,29.820556,04-08-2012,15651.5,8932.0,12478.0,9799.5,8554.5,8110.5,0.2931917706353785,-0.2733337401102354,-0.1656235404016807,0.11281750475479439,1.0547438505640705
2539,-28.760833,17.730278,05-08-2012,,,,,,,,,,,
2540,-25.99136,27.84208,06-08-2012,11913.0,9702.0,14949.5,13485.0,10545.5,9134.5,0.060890086158915,-0.1022900763358774,-0.21286737115388432,-0.11303862261516943,1.1544693196124456
2541,-26.970278,27.211111,06-08-2012,9738.0,9875.5,8983.0,8520.0,9840.0,9327.5,-0.0052099295127183,0.007010477477247779,0.04732613940663337,0.040329042252016244,1.0549450549450436
2542,-33.818056,19.694722,06-08-2012,11466.0,8937.5,9775.5,8492.5,9178.5,8464.0,0.1108043304512092,-0.12392481682064292,-0.044781702559717605,0.07958477508650483,1.0844163516067924
2543,-27.01011111,26.69808333,07-08-2012,11093.5,9783.5,10252.5,9430.5,9853.0,9428.0,0.0592223044422693,-0.06274847918762244,-0.02340786584148521,0.03939848215122253,1.0450784896054195
2544,-29.641944,30.6875,07-08-2012,11937.5,9076.5,12212.5,10372.0,9210.0,8596.5,0.128975056153209,-0.1361473303511938,-0.1473061205317293,-0.011387163561076559,1.0713662537078918
2545,-28.735556,29.820556,07-08-2012,15651.5,8932.0,12478.0,9799.5,8554.5,8110.5,0.2931917706353785,-0.2733337401102354,-0.1656235404016807,0.11281750475479439,1.0547438505640705
2546,-26.880278,26.965,07-08-2012,13966.0,10801.0,17671.0,14333.0,11867.5,9911.5,0.0812317339888126,-0.12779101223402056,-0.2412896881146381,-0.11710971331036409,1.19734651667254
2547,-26.98472222,26.63227778,07-08-2012,14517.0,10825.5,16433.5,14025.0,11556.5,9945.0,0.1135444033213795,-0.14566439775081327,-0.20573021754282916,-0.06192145522689436,1.1620412267470974
2548,-27.398611,26.614722,07-08-2012,14871.5,10419.0,14497.0,12355.5,10763.0,9626.0,0.1602722892976256,-0.17605424961942162,-0.16366993096805202,0.012751757835776385,1.118117598171607
2549,-34.075556,20.145556,07-08-2012,15942.0,9898.0,15285.5,11955.5,10313.0,9018.0,0.2143972576652058,-0.23390092879256877,-0.21392975559393965,0.021023136658393976,1.1436016855178406
2550,-25.45963889,28.26430556,07-08-2012,,,,,,,,,,,
2551,-28.338333,31.373611,07-08-2012,12005.5,9831.0,11791.5,10679.0,10628.0,8868.0,0.0608611129520398,-0.09958097680489045,-0.09066944155393646,0.008992730176072578,1.1984663960306583
2552,-28.068333,31.55,07-08-2012,13463.0,10063.5,16351.0,14554.0,10986.5,8955.0,0.1012904149369103,-0.14449663145814234,-0.23803214143746718,-0.09686724357684277,1.2268565047459383
2553,-25.57877778,29.12747222,07-08-2012,12962.0,10607.5,15176.0,13099.0,11487.0,9756.5,0.0603296658350032,-0.0998960521012321,-0.1771869606531302,-0.07868363067737552,1.1773689335314796
2554,-25.81048333,27.90955222,08-08-2012,12671.0,10114.0,14656.5,12524.5,10803.5,9391.5,0.0795544101045812,-0.1122229536976076,-0.18338346016430762,-0.07265574970268018,1.1503487195868485
2555,-28.44555556,32.325,31-10-2012,17541.0,10391.5,15285.0,12435.5,10737.0,9143.0,0.2406110757479304,-0.2559563232793332,-0.19058282865655293,0.0687260098702246,1.174341025921457
2556,-26.861111,28.884722,08-08-2012,,,,,,,,,,,
2557,-26.45,28.085833,08-08-2012,16618.0,11175.0,20193.0,15950.0,13381.0,10252.5,0.1079035967865592,-0.19584067930773866,-0.2874904361132355,-0.097117709380348,1.3051450865642398
2558,-27.273889,28.49,09-08-2012,8821.5,9145.5,8102.0,7844.0,9259.5,8583.5,-0.0242243238758916,0.01803306061112029,0.06050152195970396,0.04251484621975335,1.0787557523154765
2559,-27.802778,28.768333,09-08-2012,12111.0,10489.0,14684.0,12347.5,11171.0,10096.0,0.0403745382699079,-0.07176991150442447,-0.16664680411551994,-0.09602537786900506,1.1064778129952346
2560,-27.00222,28.76528,10-08-2012,11651.0,10306.0,12112.5,10761.0,10995.0,9245.5,0.0289675880950276,-0.06125609145147306,-0.08058077034591932,-0.019420539903633644,1.1892271916067148
2561,-27.02314,28.59389,10-08-2012,10567.0,9602.0,11293.5,9985.0,9830.0,8773.0,0.0361327646222481,-0.04784570380286555,-0.0809504438754752,-0.03323345760618452,1.1204833010372606
2562,-26.648056,27.089444,10-08-2012,14297.5,10674.0,18652.5,14788.5,11892.0,9809.5,0.0918497871284289,-0.1451054201790035,-0.2720576952585536,-0.1321699544764791,1.2122942045975715
2563,-27.573056,24.746389,10-08-2012,9788.0,8760.0,10528.5,9885.0,9118.5,8431.0,0.0354111020019568,-0.05542376536553777,-0.09168675635741458,-0.03644820712228959,1.0815443007946737
2564,-34.065833,20.404167,12-08-2012,,,,,,,,,,,
2565,-27.01011111,26.69808333,13-08-2012,11093.5,9783.5,10252.5,9430.5,9853.0,9428.0,0.0592223044422693,-0.06274847918762244,-0.02340786584148521,0.03939848215122253,1.0450784896054195
2566,-29.7775,29.470833,13-08-2012,11928.0,9393.0,12655.5,11351.5,9591.0,8630.0,0.1086017008225284,-0.11889686224848686,-0.14796924960881627,-0.029593019708340842,1.1113557358053174
2567,-29.987778,29.851667,13-08-2012,12497.5,9240.0,13003.0,10720.0,9419.0,8626.0,0.1404649465014937,-0.14985623921794067,-0.16917681967360443,-0.01982314072273085,1.0919313702758977
2568,-29.744167,29.905833,13-08-2012,,,,,,,,,,,
2569,-26.880278,26.965,13-08-2012,13966.0,10801.0,17671.0,14333.0,11867.5,9911.5,0.0812317339888126,-0.12779101223402056,-0.2412896881146381,-0.11710971331036409,1.19734651667254
2570,-26.98472222,26.63227778,13-08-2012,14517.0,10825.5,16433.5,14025.0,11556.5,9945.0,0.1135444033213795,-0.14566439775081327,-0.20573021754282916,-0.06192145522689436,1.1620412267470974
2571,-25.127778,27.628889,14-08-2012,14288.0,10508.0,18465.0,15652.5,11930.0,9546.5,0.0899382103898081,-0.15244394257138189,-0.2746350050046586,-0.12753030256770334,1.2496726548996884
2572,-24.39619444,27.08983333,14-08-2012,11084.0,9989.5,11093.0,9853.5,10383.5,9091.5,0.0326307208571094,-0.051937267183903714,-0.05234198980196821,-0.00040582585561617715,1.1421107628004057
2573,-24.69514,27.40906,14-08-2012,13678.0,9657.0,12378.0,10242.0,10576.0,8857.0,0.1278964294549347,-0.17231626312406184,-0.12348536419332824,0.049892539146453606,1.194083775544753
2574,-25.73411,27.21422,14-08-2012,13759.0,10153.0,16116.0,13177.0,11328.0,9242.0,0.0969027783314063,-0.15080294412847045,-0.22699760173588557,-0.07889539748953948,1.2257087210560351
2575,-26.03611,30.99778,14-08-2012,,,,,,,,,,,
2576,-27.363611,31.783333,14-08-2012,,,,,,,,,,,
2577,-26.73806,27.59194,14-08-2012,,,,,,,,,,,
2578,-26.45,28.085833,14-08-2012,16618.0,11175.0,20193.0,15950.0,13381.0,10252.5,0.1079035967865592,-0.19584067930773866,-0.2874904361132355,-0.097117709380348,1.3051450865642398
2579,-27.273889,28.49,14-08-2012,8821.5,9145.5,8102.0,7844.0,9259.5,8583.5,-0.0242243238758916,0.01803306061112029,0.06050152195970396,0.04251484621975335,1.0787557523154765
2580,-29.160278,26.573333,14-08-2012,12625.0,9802.0,14366.0,12131.0,10449.0,9030.5,0.0943052786686309,-0.12587506131002754,-0.18884475339291548,-0.06450298247563979,1.1570787885499014
2581,-34.250556,20.9925,14-08-2012,11244.0,8292.0,9770.0,8573.0,8088.0,7738.5,0.1632526381129724,-0.15110565110565036,-0.08182925478905946,0.07014371371466609,1.0451637914324343
2582,-33.897778,20.012778,14-08-2012,,,,,,,,,,,
2583,-25.20639,27.558,15-08-2012,13191.0,10322.0,12777.5,11420.5,10968.0,9443.0,0.0920153979883269,-0.12201760728107804,-0.10630100218619405,0.015923137647534454,1.1614952875145488
2584,-25.49037,30.6986,15-08-2012,12137.5,9878.0,12707.0,11083.0,10350.5,9495.0,0.0794646033440053,-0.1026322363789144,-0.1252601284038073,-0.022922578437883544,1.0901000526592828
2585,-30.398056,30.601944,15-08-2012,14382.0,8893.0,11368.0,9522.0,8924.0,8360.0,0.234188620955976,-0.2358324382384523,-0.12215586594936025,0.11704854368931994,1.067464114832523
2586,-30.27402,30.69602,15-08-2012,14282.0,9830.0,13364.0,11462.0,9952.0,9073.0,0.1786745894198226,-0.1846383543463828,-0.15236699146330884,0.03320552702018363,1.0968808552848992
2587,-27.169444,29.233889,15-08-2012,15119.0,11437.0,20199.0,16280.5,12857.0,10592.5,0.0808550185873603,-0.13865039915649896,-0.27696295359716694,-0.14383600430375404,1.213783337266923
2588,-27.3,28.586944,15-08-2012,14456.5,10701.5,17654.0,15374.0,12189.5,9247.0,0.0850784357877351,-0.14925669767072047,-0.24519052741090708,-0.0995780196508927,1.3182113117767782
2589,-29.033333,23.983333,15-08-2012,,,,,,,,,,,
2590,-28.69485,28.23487,15-08-2012,6372.0,4619.5,5517.0,4503.5,4739.0,4235.5,0.1469714697146958,-0.1594413865259504,-0.08854140975681854,0.07191521574564663,1.1188761657419166
2591,-29.615556,27.065278,15-08-2012,11699.0,10150.0,11774.0,10333.0,10630.0,9293.0,0.0478749608132919,-0.070895693166735,-0.07407407407407374,-0.0031951603970519185,1.143871731410727
2592,-28.883333,27.89,15-08-2012,15504.5,9888.0,12817.0,11024.5,10136.5,8847.0,0.2093522093522085,-0.2211873584719889,-0.1290024223739259,0.09489257278039619,1.1457556233751425
2593,-34.405833,19.600556,15-08-2012,,,,,,,,,,,
2594,-25.447222,30.711667,15-08-2012,12224.0,9923.5,13264.5,11779.0,10408.5,9356.5,0.0802165028167454,-0.10387176882266576,-0.14408314645506234,-0.04082233163975895,1.1124352054721198
2595,-30.13573889,30.67422222,16-08-2012,10787.5,10015.5,10643.0,9918.0,9951.0,9265.5,0.0403356076861873,-0.03711003220689306,-0.03037490621293884,0.006742726487949387,1.073984134693205
2596,-26.648056,27.089444,16-08-2012,14297.5,10674.0,18652.5,14788.5,11892.0,9809.5,0.0918497871284289,-0.1451054201790035,-0.2720576952585536,-0.1321699544764791,1.2122942045975715
2597,-27.902778,24.615556,16-08-2012,14780.0,10692.5,18689.0,15752.0,12038.5,9546.5,0.1022242108991923,-0.16046717047796583,-0.2721610537242814,-0.11679464579162772,1.2610380767820537
2598,-30.160091,27.40124,16-08-2012,12047.5,10335.0,13697.0,12235.0,11076.0,9380.0,0.0420135360131466,-0.07651066681559221,-0.13989680426098478,-0.06407193769542985,1.1808102345415652
2599,-30.336111,27.359444,16-08-2012,9532.0,9870.5,8553.5,8089.0,10476.0,9140.5,-0.0471811275489801,0.01744620538590379,0.07148284845853196,0.05410411655746287,1.1461079809638297
2600,-30.830556,26.921389,17-08-2012,10296.0,9657.0,9635.0,9062.0,10103.0,9245.0,0.009461248100397,-0.03202525935949466,0.001140369064897361,0.03316441723947603,1.092806922660886
2601,-29.658056,25.973333,17-08-2012,10714.5,9418.5,10943.5,9513.0,9798.0,8669.0,0.0446800731261423,-0.06437192668752763,-0.07489441115803912,-0.010573460153292039,1.1302341677240613
2602,-31.000833,26.353056,17-08-2012,12277.0,9856.0,13510.0,11538.0,10317.0,9067.0,0.0867486943436306,-0.10938417747255182,-0.1563810665068897,-0.04781479039826251,1.1378625785816572
2603,-30.679722,26.7125,17-08-2012,,,,,,,,,,,
2604,-29.803611,30.516111,17-08-2012,13053.5,9675.0,15136.0,13095.5,10555.5,8946.0,0.1058071074590194,-0.148645973117451,-0.22010398613518112,-0.07387502438851319,1.1799128101944871
2605,-28.760833,17.730278,18-08-2012,,,,,,,,,,,
2606,-22.43772222,31.07805556,19-08-2012,13298.0,10445.5,13115.0,11116.5,11100.5,9772.5,0.0900670123163305,-0.12013814307073466,-0.11330404702786397,0.006928406466512676,1.135891532361206
2607,-24.679167,30.8025,20-08-2012,13003.5,9589.5,14883.5,13492.0,10301.5,8688.5,0.1159407852392185,-0.15110875049794117,-0.21632002615126789,-0.0674149245167997,1.1856476952293125
2608,-25.99136,27.84208,20-08-2012,11913.0,9702.0,14949.5,13485.0,10545.5,9134.5,0.060890086158915,-0.1022900763358774,-0.21286737115388432,-0.11303862261516943,1.1544693196124456
2609,-30.27402,30.69602,20-08-2012,14282.0,9830.0,13364.0,11462.0,9952.0,9073.0,0.1786745894198226,-0.1846383543463828,-0.15236699146330884,0.03320552702018363,1.0968808552848992
2610,-26.880278,26.965,20-08-2012,13966.0,10801.0,17671.0,14333.0,11867.5,9911.5,0.0812317339888126,-0.12779101223402056,-0.2412896881146381,-0.11710971331036409,1.19734651667254
2611,-26.98472222,26.63227778,20-08-2012,14517.0,10825.5,16433.5,14025.0,11556.5,9945.0,0.1135444033213795,-0.14566439775081327,-0.20573021754282916,-0.06192145522689436,1.1620412267470974
2612,-33.7075,18.97444444,20-08-2012,5712.5,4482.0,4707.0,4216.5,4366.5,4228.5,0.1335449945431081,-0.1207023394967863,-0.02448579823702226,0.09650175152358466,1.0326356864135977
2613,-24.183889,30.823889,21-08-2012,14284.5,9891.5,14294.0,12185.0,10361.0,8809.0,0.1591974194071933,-0.18170913302448635,-0.1820305554981283,-0.00033241772661266224,1.1761834487455878
2614,-29.380556,30.2775,21-08-2012,10806.5,9082.0,12909.0,12826.0,9429.5,8644.5,0.0680470448705274,-0.08670839932624338,-0.17402573780182723,-0.08865509898589494,1.0908091850309318
2615,-26.45,28.085833,21-08-2012,16618.0,11175.0,20193.0,15950.0,13381.0,10252.5,0.1079035967865592,-0.19584067930773866,-0.2874904361132355,-0.097117709380348,1.3051450865642398
2616,-33.464444,18.740556,21-08-2012,18683.5,9649.0,13548.5,10587.5,9780.5,8500.5,0.3127810567734672,-0.3188740845318969,-0.16810001077702266,0.1593137254901956,1.150579377683652
2617,-25.45963889,28.26430556,21-08-2012,,,,,,,,,,,
2618,-25.81048333,27.90955222,22-08-2012,12671.0,10114.0,14656.5,12524.5,10803.5,9391.5,0.0795544101045812,-0.1122229536976076,-0.18338346016430762,-0.07265574970268018,1.1503487195868485
2619,-24.058889,31.237222,22-08-2012,14346.0,10324.5,14591.0,12696.5,11059.5,9802.5,0.1293617523764534,-0.16300845138931047,-0.17123878710039867,-0.00846666897052214,1.1282325937260789
2620,-27.169444,29.233889,22-08-2012,15119.0,11437.0,20199.0,16280.5,12857.0,10592.5,0.0808550185873603,-0.13865039915649896,-0.27696295359716694,-0.14383600430375404,1.213783337266923
2621,-27.273889,28.49,22-08-2012,,,,,,,,,,,
2622,-27.802778,28.768333,22-08-2012,12111.0,10489.0,14684.0,12347.5,11171.0,10096.0,0.0403745382699079,-0.07176991150442447,-0.16664680411551994,-0.09602537786900506,1.1064778129952346
2623,-28.058889,30.373611,22-08-2012,13839.5,10858.5,16830.0,13642.5,11808.0,10009.5,0.0792084998537866,-0.12069803222932983,-0.21566715423370636,-0.09750729552160911,1.1796793046605607
2624,-29.161667,23.696389,23-08-2012,8372.5,10982.0,7618.0,7656.0,10382.5,9515.5,-0.1071714209544116,0.1348265261308733,0.18086021505376249,0.04718426565773398,1.091114497398969
2625,-28.7115,24.07288889,23-08-2012,11543.5,10229.5,12576.0,11471.5,10515.5,9167.5,0.0466022938483156,-0.06034997473935581,-0.1028918462651549,-0.04280768672650742,1.147041178074708
2626,-31.860278,18.6875,23-08-2012,11189.0,9489.0,10296.0,9360.5,9675.5,8685.0,0.0725394809365186,-0.08221297997872096,-0.040788476118271216,0.04156388177798445,1.1140472078295784
2627,-27.937778,31.209444,23-08-2012,12348.5,10173.0,13493.5,11420.5,10475.5,9587.5,0.0820627409744125,-0.0965965854849806,-0.14030380495637235,-0.044307716121043096,1.0926205997392324
2628,-26.648056,27.089444,23-08-2012,14297.5,10674.0,18652.5,14788.5,11892.0,9809.5,0.0918497871284289,-0.1451054201790035,-0.2720576952585536,-0.1321699544764791,1.2122942045975715
2629,-29.1825,23.575556,23-08-2012,,,,,,,,,,,
2630,-34.031944,22.053333,23-08-2012,12372.0,8860.0,11428.0,9920.0,9007.0,8486.0,0.1573974460919587,-0.1654107008289367,-0.12657728706624544,0.03966386554621833,1.0613952392175223
2631,-34.02861,22.22222,23-08-2012,7436.5,4631.0,6776.0,5352.5,4693.5,4319.5,0.226133553173947,-0.23248394447897053,-0.18804243008678717,0.04647317502198736,1.0865840953813848
2632,-23.838611,31.640833,24-08-2012,,,,,,,,,,,
2633,-32.502778,19.535833,24-08-2012,14451.5,10968.5,15857.0,14215.0,12215.5,9583.0,0.083848951888101,-0.13701809598741096,-0.1822333227712431,-0.04637312965009801,1.2747052071376264
2634,-29.380556,30.2775,26-08-2012,10806.5,9082.0,12909.0,12826.0,9429.5,8644.5,0.0680470448705274,-0.08670839932624338,-0.17402573780182723,-0.08865509898589494,1.0908091850309318
2635,-29.641944,30.6875,27-08-2012,15529.0,9023.0,13055.0,10172.5,8747.5,8122.5,0.2793442217782618,-0.2649885956337559,-0.18262523779327755,0.08655191715645086,1.076946752847017
2636,-29.758889,30.935278,27-08-2012,13270.0,8572.0,9553.0,8348.0,8104.0,7805.0,0.2416955179189658,-0.21509019320574943,-0.05412413793103419,0.1628620251500672,1.0383087764253551
2637,-27.01011111,26.69808333,28-08-2012,11093.5,9783.5,10252.5,9430.5,9853.0,9428.0,0.0592223044422693,-0.06274847918762244,-0.02340786584148521,0.03939848215122253,1.0450784896054195
2638,-25.127778,27.628889,28-08-2012,14288.0,10508.0,18465.0,15652.5,11930.0,9546.5,0.0899382103898081,-0.15244394257138189,-0.2746350050046586,-0.12753030256770334,1.2496726548996884
2639,-25.20639,27.558,28-08-2012,13191.0,10322.0,12777.5,11420.5,10968.0,9443.0,0.0920153979883269,-0.12201760728107804,-0.10630100218619405,0.015923137647534454,1.1614952875145488
2640,-24.69514,27.40906,28-08-2012,13678.0,9657.0,12378.0,10242.0,10576.0,8857.0,0.1278964294549347,-0.17231626312406184,-0.12348536419332824,0.049892539146453606,1.194083775544753
2641,-28.747778,31.745833,28-08-2012,14110.5,10252.0,15938.0,13661.0,10665.5,9630.0,0.1390458508233769,-0.15837865572088186,-0.217105765559373,-0.06081834367772082,1.1075285565939657
2642,-26.970278,27.211111,28-08-2012,9738.0,9875.5,8983.0,8520.0,9840.0,9327.5,-0.0052099295127183,0.007010477477247779,0.04732613940663337,0.040329042252016244,1.0549450549450436
2643,-26.880278,26.965,28-08-2012,13966.0,10801.0,17671.0,14333.0,11867.5,9911.5,0.0812317339888126,-0.12779101223402056,-0.2412896881146381,-0.11710971331036409,1.19734651667254
2644,-26.45,28.085833,28-08-2012,14991.5,10436.0,17227.5,13827.5,11252.0,9478.0,0.1424924266961337,-0.17915642513027166,-0.24550400347027584,-0.06940004345262091,1.187170289090513
2645,-26.98472222,26.63227778,28-08-2012,14517.0,10825.5,16433.5,14025.0,11556.5,9945.0,0.1135444033213795,-0.14566439775081327,-0.20573021754282916,-0.06192145522689436,1.1620412267470974
2646,-30.86013889,29.07125,28-08-2012,11310.0,10712.5,10459.5,9743.0,11376.0,9475.0,-0.0029092832583972,-0.02713134294471551,0.011949744946155244,0.039068421415282675,1.200633245382573
2647,-31.104278,29.399722,28-08-2012,13414.0,10940.5,9923.5,8431.5,11611.5,9272.0,0.0720265329364045,-0.10156233960869614,0.04874424846625744,0.14956614890198117,1.2523188093183644
2648,-31.396,29.2651,28-08-2012,10281.0,10758.0,8038.0,7872.0,11181.0,9417.0,-0.0419345820519986,0.02267218023670316,0.14471164077463214,0.1224411812871875,1.187320802803428
2649,-31.554722,29.245556,28-08-2012,17893.5,9497.0,14036.0,10596.0,9161.5,8559.0,0.322749953797818,-0.30654789069202715,-0.19287808609187018,0.12081304123146269,1.070393737586154
2650,-33.501667,21.624167,28-08-2012,,,,,,,,,,,
2651,-31.5653,18.3306,28-08-2012,13291.0,10314.0,16809.5,14849.0,11231.0,9310.0,0.0840061985156182,-0.12611734801948687,-0.23947868084870966,-0.11689174598428559,1.2063372717507923
2652,-29.161667,23.696389,29-08-2012,8372.5,10982.0,7618.0,7656.0,10382.5,9515.5,-0.1071714209544116,0.1348265261308733,0.18086021505376249,0.04718426565773398,1.091114497398969
2653,-28.801278,31.955389,29-08-2012,,,,,,,,,,,
2654,-28.141944,26.417778,29-08-2012,13651.0,10799.0,16919.0,14430.0,11788.0,9955.0,0.0732340107708633,-0.11664621676891569,-0.22079515116530696,-0.10690219169120017,1.1841285786037048
2655,-28.1175,26.719444,29-08-2012,13970.5,10997.5,15491.5,13364.5,11821.5,10038.5,0.08332040942928,-0.11907241268824048,-0.1696553286269766,-0.05162582309415501,1.1776161777157823
2656,-30.568333,29.422778,29-08-2012,13546.5,9390.0,13544.5,11709.5,9535.0,8680.5,0.1737971968892828,-0.18121770976391263,-0.18114630796398362,7.382525561994732e-05,1.0984390300097795
2657,-30.77586667,29.03221667,29-08-2012,14520.5,10066.0,16851.5,13787.0,10681.0,9086.0,0.1523520425371499,-0.18117666198930235,-0.2520850747654862,-0.07430192528369223,1.175544794188849
2658,-33.13083,18.86278,29-08-2012,10312.0,9605.0,8384.0,7961.0,10097.0,8477.0,0.0105345680827085,-0.03549731385248765,0.06787481238534623,0.10312366281557499,1.1911053438716386
2659,-24.282222,28.090278,30-08-2012,13241.0,9579.0,14714.0,11934.0,10550.0,8920.0,0.1131099995796725,-0.16047326906222542,-0.2113777631416449,-0.05269182614916812,1.182735426008955
2660,-28.75,30.442778,30-08-2012,,,,,,,,,,,
2661,-29.161667,30.629722,30-08-2012,12165.5,9665.0,15794.5,14778.0,10469.5,8834.5,0.0749282085266177,-0.11454158173197997,-0.24075492448791125,-0.12979256080114404,1.18506989642876
2662,-27.00222,28.76528,30-08-2012,,,,,,,,,,,
2663,-27.398611,26.614722,30-08-2012,14871.5,10419.0,14497.0,12355.5,10763.0,9626.0,0.1602722892976256,-0.17605424961942162,-0.16366993096805202,0.012751757835776385,1.118117598171607
2664,-27.671111,27.236944,30-08-2012,,,,,,,,,,,
2665,-33.38056,19.30167,30-08-2012,12657.0,9834.5,11193.5,9982.0,10118.0,8993.5,0.1114818880351257,-0.1254918524776021,-0.06462811489442617,0.06136139703570131,1.1250347473174946
2666,-27.902778,24.615556,31-08-2012,14462.0,10422.5,17937.5,15367.0,11473.5,9203.0,0.1152281621715405,-0.16232996443569225,-0.26498589562764363,-0.10727017392243675,1.2467130283603038
2667,-28.760833,17.730278,02-09-2012,,,,,,,,,,,
2668,-25.99136,27.84208,03-09-2012,11913.0,9702.0,14949.5,13485.0,10545.5,9134.5,0.060890086158915,-0.1022900763358774,-0.21286737115388432,-0.11303862261516943,1.1544693196124456
2669,-22.43772222,31.07805556,03-09-2012,13298.0,10445.5,13115.0,11116.5,11100.5,9772.5,0.0900670123163305,-0.12013814307073466,-0.11330404702786397,0.006928406466512676,1.135891532361206
2670,-26.970278,27.211111,03-09-2012,9738.0,9875.5,8983.0,8520.0,9840.0,9327.5,-0.0052099295127183,0.007010477477247779,0.04732613940663337,0.040329042252016244,1.0549450549450436
2671,-27.3,28.586944,03-09-2012,14456.5,10701.5,17654.0,15374.0,12189.5,9247.0,0.0850784357877351,-0.14925669767072047,-0.24519052741090708,-0.0995780196508927,1.3182113117767782
2672,-31.031389,28.883333,03-09-2012,,,,,,,,,,,
2673,-33.818056,19.694722,03-09-2012,,,,,,,,,,,
2674,-27.01011111,26.69808333,04-09-2012,11093.5,9783.5,10252.5,9430.5,9853.0,9428.0,0.0592223044422693,-0.06274847918762244,-0.02340786584148521,0.03939848215122253,1.0450784896054195
2675,-26.880278,26.965,04-09-2012,13966.0,10801.0,17671.0,14333.0,11867.5,9911.5,0.0812317339888126,-0.12779101223402056,-0.2412896881146381,-0.11710971331036409,1.19734651667254
2676,-26.98472222,26.63227778,04-09-2012,14517.0,10825.5,16433.5,14025.0,11556.5,9945.0,0.1135444033213795,-0.14566439775081327,-0.20573021754282916,-0.06192145522689436,1.1620412267470974
2677,-27.671111,27.236944,04-09-2012,,,,,,,,,,,
2678,-34.075556,20.145556,04-09-2012,15942.0,9898.0,15285.5,11955.5,10313.0,9018.0,0.2143972576652058,-0.23390092879256877,-0.21392975559393965,0.021023136658393976,1.1436016855178406
2679,-25.45963889,28.26430556,04-09-2012,,,,,,,,,,,
2680,-28.338333,31.373611,04-09-2012,11667.0,10636.5,9957.5,9203.0,11023.5,9471.5,0.0283598862960268,-0.04620351065976172,0.032970768184908066,0.07905385095609112,1.163860001055787
2681,-28.068333,31.55,04-09-2012,13853.0,10567.0,17402.0,15617.5,11563.5,9575.0,0.0900792792083879,-0.13456183456183402,-0.24437770388644484,-0.11354983202687534,1.2076762402088648
2682,-27.4,26.624722,04-09-2012,14132.5,10314.5,13864.5,11707.0,10620.0,9625.5,0.1419048580951413,-0.15617458174827115,-0.14682162206873675,0.009572454191520486,1.10331930808788
2683,-29.161667,23.696389,05-09-2012,8372.5,10982.0,7618.0,7656.0,10382.5,9515.5,-0.1071714209544116,0.1348265261308733,0.18086021505376249,0.04718426565773398,1.091114497398969
2684,-25.81048333,27.90955222,05-09-2012,12671.0,10114.0,14656.5,12524.5,10803.5,9391.5,0.0795544101045812,-0.1122229536976076,-0.18338346016430762,-0.07265574970268018,1.1503487195868485
2685,-27.602222,29.942778,05-09-2012,14530.0,10795.5,16693.0,13804.0,12318.5,9935.0,0.0823695923422162,-0.14746006989003121,-0.21454426396493,-0.06927585433814794,1.2399094111726097
2686,-27.169444,29.233889,05-09-2012,15119.0,11437.0,20199.0,16280.5,12857.0,10592.5,0.0808550185873603,-0.13865039915649896,-0.27696295359716694,-0.14383600430375404,1.213783337266923
2687,-26.73806,27.59194,05-09-2012,,,,,,,,,,,
2688,-26.45,28.085833,05-09-2012,14991.5,10436.0,17227.5,13827.5,11252.0,9478.0,0.1424924266961337,-0.17915642513027166,-0.24550400347027584,-0.06940004345262091,1.187170289090513
2689,-29.641944,30.6875,06-09-2012,15529.0,9023.0,13055.0,10172.5,8747.5,8122.5,0.2793442217782618,-0.2649885956337559,-0.18262523779327755,0.08655191715645086,1.076946752847017
2690,-29.161667,23.696389,07-09-2012,8372.5,10982.0,7618.0,7656.0,10382.5,9515.5,-0.1071714209544116,0.1348265261308733,0.18086021505376249,0.04718426565773398,1.091114497398969
2691,-28.7115,24.07288889,07-09-2012,11543.5,10229.5,12576.0,11471.5,10515.5,9167.5,0.0466022938483156,-0.06034997473935581,-0.1028918462651549,-0.04280768672650742,1.147041178074708
2692,-27.02314,28.59389,07-09-2012,4990.5,5045.0,4097.0,4409.0,5129.5,4600.0,-0.0137351778656125,0.005430720940660601,0.10369722161452523,0.09832187070151198,1.1151086956521497
